,Tarifa,Estado,Municipio,Division,Anio,Mes,Cargo,Unidades,Costo
31004, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31005, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31006, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31007, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31008, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31009, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31010, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31011, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31012, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31013, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31014, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31015, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31016, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31017, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31018, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31019, PDBT,OAXACA,SANTIAGO TEXTITLAN,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31020, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31021, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31022, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31023, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31024, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31025, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31026, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31027, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31028, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31029, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31030, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31031, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31032, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31033, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31034, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31035, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31036, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31037, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31038, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31039, PDBT,OAXACA,SANTIAGO TILANTONGO,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31040, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31041, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31042, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31043, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31044, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31045, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31046, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31047, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31048, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31049, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31050, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31051, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31052, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31053, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31054, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31055, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31056, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31057, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31058, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31059, PDBT,OAXACA,SANTIAGO TILLO,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31060, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31061, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31062, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31063, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31064, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31065, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31066, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31067, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31068, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31069, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31070, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31071, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31072, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31073, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31074, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31075, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31076, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31077, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31078, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31079, PDBT,OAXACA,SANTIAGO TLAZOYALTEPEC,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31080, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31081, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31082, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31083, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31084, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31085, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31086, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31087, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31088, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31089, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31090, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31091, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31092, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31093, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31094, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31095, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31096, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31097, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31098, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31099, PDBT,OAXACA,SANTIAGO XANICA,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31100, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31101, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31102, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31103, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31104, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31105, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31106, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31107, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31108, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31109, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31110, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31111, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31112, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31113, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31114, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31115, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31116, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31117, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31118, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31119, PDBT,OAXACA,SANTIAGO XIACUI,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31120, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31121, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31122, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31123, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31124, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31125, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31126, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31127, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31128, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31129, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31130, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31131, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31132, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31133, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31134, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31135, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31136, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31137, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31138, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31139, PDBT,OAXACA,SANTIAGO YAITEPEC,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31140, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,ENERO,Fijo,$/mes,35.97
31141, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,ENERO,Variable(Energía),$/kWh,3.637
31142, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,FEBRERO,Fijo,$/mes,35.97
31143, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,FEBRERO,Variable(Energía),$/kWh,3.654
31144, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,MARZO,Fijo,$/mes,35.97
31145, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,MARZO,Variable(Energía),$/kWh,3.654
31146, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,ABRIL,Fijo,$/mes,35.97
31147, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,ABRIL,Variable(Energía),$/kWh,3.717
31148, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,MAYO,Fijo,$/mes,35.97
31149, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,MAYO,Variable(Energía),$/kWh,3.765
31150, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,JUNIO,Fijo,$/mes,35.97
31151, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,JUNIO,Variable(Energía),$/kWh,3.696
31152, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,JULIO,Fijo,$/mes,35.97
31153, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,JULIO,Variable(Energía),$/kWh,3.758
31154, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,AGOSTO,Fijo,$/mes,35.97
31155, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,AGOSTO,Variable(Energía),$/kWh,3.770
31156, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,SEPTIEMBRE,Fijo,$/mes,35.97
31157, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.782
31158, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,OCTUBRE,Fijo,$/mes,35.97
31159, PDBT,OAXACA,SANTIAGO YAVEO,ORIENTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.791
31160, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31161, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31162, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31163, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31164, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31165, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31166, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31167, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31168, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31169, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31170, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31171, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31172, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31173, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31174, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31175, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31176, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31177, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31178, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31179, PDBT,OAXACA,SANTIAGO YOLOMECATL,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31180, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31181, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31182, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31183, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31184, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31185, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31186, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31187, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31188, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31189, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31190, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31191, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31192, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31193, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31194, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31195, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31196, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31197, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31198, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31199, PDBT,OAXACA,SANTIAGO YOSONDUA,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31200, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31201, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31202, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31203, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31204, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31205, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31206, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31207, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31208, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31209, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31210, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31211, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31212, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31213, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31214, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
31215, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,AGOSTO,Variable(Energía),$/kWh,3.764
31216, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,SEPTIEMBRE,Fijo,$/mes,58.51
31217, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.777
31218, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,OCTUBRE,Fijo,$/mes,58.51
31219, PDBT,OAXACA,SANTIAGO YUCUYACHI,SURESTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.787
31220, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,ENERO,Fijo,$/mes,58.51
31221, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,ENERO,Variable(Energía),$/kWh,3.620
31222, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,FEBRERO,Fijo,$/mes,58.51
31223, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,FEBRERO,Variable(Energía),$/kWh,3.640
31224, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,MARZO,Fijo,$/mes,58.51
31225, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,MARZO,Variable(Energía),$/kWh,3.640
31226, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,ABRIL,Fijo,$/mes,58.51
31227, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,ABRIL,Variable(Energía),$/kWh,3.707
31228, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,MAYO,Fijo,$/mes,58.51
31229, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,MAYO,Variable(Energía),$/kWh,3.759
31230, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,JUNIO,Fijo,$/mes,58.51
31231, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,JUNIO,Variable(Energía),$/kWh,3.685
31232, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,JULIO,Fijo,$/mes,58.51
31233, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,JULIO,Variable(Energía),$/kWh,3.751
31234, PDBT,OAXACA,SANTIAGO ZACATEPEC,SURESTE,2022,AGOSTO,Fijo,$/mes,58.51
